trip_id,duration,start_time,end_time,start_station,start_lat,start_lon,end_station,end_lat,end_lon,bike_id,plan_duration,trip_route_category,passholder_type,bike_type
539548739,12,10/6/2022 6:47,10/6/2022 6:59,3259,39.960159,-75.198837,3182,39.950809,-75.169533,18763,30,One Way,Indego30,electric
539548628,7,10/6/2022 6:48,10/6/2022 6:55,3170,39.94426,-75.181343,3256,39.95269,-75.177788,3672,30,One Way,Indego30,standard
539548627,5,10/6/2022 6:48,10/6/2022 6:53,3058,39.967159,-75.170013,3078,39.953548,-75.171921,17583,30,One Way,Indego30,electric
539566174,30,10/6/2022 6:48,10/6/2022 7:18,3241,39.952251,-75.226372,3211,39.971722,-75.170601,11799,30,One Way,Indego30,standard
539548736,8,10/6/2022 6:48,10/6/2022 6:56,3073,39.96143,-75.15242,3201,39.955231,-75.166199,22601,30,One Way,Indego30,electric
539548735,10,10/6/2022 6:48,10/6/2022 6:58,3168,39.95134,-75.173943,3154,39.95924,-75.158211,20939,30,One Way,Indego30,electric
539557941,14,10/6/2022 6:49,10/6/2022 7:03,3120,39.97522,-75.186691,3190,39.948921,-75.169907,18389,30,One Way,Indego30,electric
539548626,4,10/6/2022 6:49,10/6/2022 6:53,3185,39.951691,-75.158882,3050,39.953388,-75.154259,22269,30,One Way,Indego30,electric
539548733,8,10/6/2022 6:50,10/6/2022 6:58,3071,39.961731,-75.187881,3038,39.947811,-75.194092,13083,30,One Way,Indego30,standard
539548625,4,10/6/2022 6:50,10/6/2022 6:54,3072,39.934448,-75.145409,3049,39.945091,-75.142502,18140,30,One Way,Indego30,electric
539548731,8,10/6/2022 6:50,10/6/2022 6:58,3202,39.95134,-75.16758,3154,39.95924,-75.158211,11817,30,One Way,Indego30,standard
539548730,8,10/6/2022 6:51,10/6/2022 6:59,3028,39.940609,-75.149582,3045,39.947922,-75.162369,5281,30,One Way,Indego30,standard
539548624,4,10/6/2022 6:51,10/6/2022 6:55,3104,39.96664,-75.192093,3113,39.97472,-75.197807,23049,30,One Way,Indego30,electric
539557934,12,10/6/2022 6:52,10/6/2022 7:04,3100,39.927769,-75.151031,3238,39.946281,-75.151382,23057,30,One Way,Indego30,electric
539557933,10,10/6/2022 6:53,10/6/2022 7:02,3075,39.967178,-75.161247,3078,39.953548,-75.171921,22526,30,One Way,Indego30,electric
539548728,4,10/6/2022 6:55,10/6/2022 6:59,3032,39.945271,-75.17971,3020,39.948551,-75.190071,19683,30,One Way,Indego30,electric
539548727,5,10/6/2022 6:55,10/6/2022 7:00,3039,39.971569,-75.159927,3245,39.97887,-75.157768,11919,365,One Way,Indego365,standard
539548726,2,10/6/2022 6:55,10/6/2022 6:57,3156,39.953812,-75.174072,3061,39.95425,-75.177612,14667,30,One Way,Indego30,standard
539557929,7,10/6/2022 6:56,10/6/2022 7:03,3235,39.959999,-75.1651,3190,39.948921,-75.169907,11908,30,One Way,Indego30,standard
539557928,6,10/6/2022 6:56,10/6/2022 7:02,3170,39.94426,-75.181343,3256,39.95269,-75.177788,3667,365,One Way,Indego365,standard
539565838,11,10/6/2022 6:56,10/6/2022 7:07,3072,39.934448,-75.145409,3185,39.951691,-75.158882,18603,365,One Way,Indego365,electric
539565837,10,10/6/2022 6:57,10/6/2022 7:07,3053,39.932308,-75.181541,3021,39.953899,-75.169022,22337,30,One Way,Indego30,electric
539557927,7,10/6/2022 6:58,10/6/2022 7:05,3279,39.926498,-75.166801,3069,39.937038,-75.150383,23645,30,One Way,Indego30,electric
539565835,8,10/6/2022 6:58,10/6/2022 7:06,3026,39.941818,-75.1455,3100,39.927769,-75.151031,2497,30,One Way,Indego30,standard
539565834,12,10/6/2022 6:58,10/6/2022 7:10,3030,39.93935,-75.157158,3047,39.950729,-75.149467,11816,30,One Way,Indego30,standard
539565832,10,10/6/2022 6:59,10/6/2022 7:09,3125,39.943909,-75.167351,3208,39.950481,-75.193237,14717,30,One Way,Indego30,standard
539565942,11,10/6/2022 7:00,10/6/2022 7:11,3204,39.964371,-75.165817,3033,39.95005,-75.156723,22389,30,One Way,Indego30,electric
539565831,10,10/6/2022 7:00,10/6/2022 7:10,3032,39.945271,-75.17971,3161,39.954861,-75.180908,5408,365,One Way,Indego365,standard
539565829,8,10/6/2022 7:00,10/6/2022 7:08,3162,39.94595,-75.184753,3125,39.943909,-75.167351,3545,1,One Way,Day Pass,standard
539565828,4,10/6/2022 7:01,10/6/2022 7:05,3185,39.951691,-75.158882,3046,39.950119,-75.144722,23548,30,One Way,Indego30,electric
539565827,7,10/6/2022 7:01,10/6/2022 7:08,3236,39.96566,-75.17765,3205,39.954048,-75.167831,5275,365,One Way,Indego365,standard
539565826,5,10/6/2022 7:01,10/6/2022 7:06,3154,39.95924,-75.158211,3167,39.950249,-75.160278,11817,365,One Way,Indego365,standard
539565935,13,10/6/2022 7:01,10/6/2022 7:14,3114,39.937752,-75.180122,3021,39.953899,-75.169022,11846,30,One Way,Indego30,standard
539565934,8,10/6/2022 7:03,10/6/2022 7:11,3062,39.951969,-75.179428,3264,39.945709,-75.155083,23372,30,One Way,Indego30,electric
539565825,7,10/6/2022 7:03,10/6/2022 7:10,3028,39.940609,-75.149582,3047,39.950729,-75.149467,11868,30,One Way,Indego30,standard
539566352,21,10/6/2022 7:04,10/6/2022 7:25,3107,39.982029,-75.18866,3265,39.959572,-75.196327,5377,365,One Way,Indego365,standard
539566139,12,10/6/2022 7:05,10/6/2022 7:17,3101,39.942951,-75.159554,3110,39.96175,-75.136414,22277,30,One Way,Indego30,electric
539566138,10,10/6/2022 7:06,10/6/2022 7:16,3150,39.928841,-75.170212,3101,39.942951,-75.159554,11010,30,One Way,Indego30,standard
539566137,10,10/6/2022 7:06,10/6/2022 7:16,3051,39.967442,-75.175072,3021,39.953899,-75.169022,22250,30,One Way,Indego30,electric
539566136,10,10/6/2022 7:07,10/6/2022 7:17,3071,39.961731,-75.187881,3208,39.950481,-75.193237,22420,30,One Way,Indego30,electric
539565931,5,10/6/2022 7:07,10/6/2022 7:12,3073,39.96143,-75.15242,3055,39.951118,-75.154572,14553,30,One Way,Indego30,standard
539565930,7,10/6/2022 7:08,10/6/2022 7:15,3168,39.95134,-75.173943,3020,39.948551,-75.190071,23076,365,One Way,Indego365,electric
539566557,19,10/6/2022 7:09,10/6/2022 7:28,3007,39.945171,-75.159927,3183,39.889938,-75.176788,23021,30,One Way,Indego30,electric
539565929,6,10/6/2022 7:09,10/6/2022 7:15,3058,39.967159,-75.170013,3021,39.953899,-75.169022,23050,30,One Way,Indego30,electric
539565928,6,10/6/2022 7:09,10/6/2022 7:15,3101,39.942951,-75.159554,3167,39.950249,-75.160278,5158,365,One Way,Indego365,standard
539565927,3,10/6/2022 7:10,10/6/2022 7:13,3114,39.937752,-75.180122,3064,39.9384,-75.173271,22366,365,One Way,Indego365,electric
539566130,5,10/6/2022 7:11,10/6/2022 7:16,3238,39.946281,-75.151382,3233,39.955009,-75.152077,11920,365,One Way,Indego365,standard
539566129,7,10/6/2022 7:11,10/6/2022 7:18,3120,39.97522,-75.186691,3054,39.962502,-75.174202,22322,30,One Way,Indego30,electric
539566127,4,10/6/2022 7:12,10/6/2022 7:16,3047,39.950729,-75.149467,3033,39.95005,-75.156723,5313,30,One Way,Indego30,standard
539585411,61,10/6/2022 7:13,10/6/2022 8:14,3088,39.969841,-75.1418,3233,39.955009,-75.152077,5207,30,One Way,Indego30,standard
539566337,8,10/6/2022 7:13,10/6/2022 7:21,3248,39.942131,-75.18335,3208,39.950481,-75.193237,2559,30,One Way,Indego30,standard
539566545,12,10/6/2022 7:14,10/6/2022 7:26,3157,39.925449,-75.159538,3101,39.942951,-75.159554,5038,30,One Way,Indego30,standard
539566124,3,10/6/2022 7:14,10/6/2022 7:17,3234,39.954849,-75.172981,3161,39.954861,-75.180908,5153,30,One Way,Indego30,standard
539566333,11,10/6/2022 7:14,10/6/2022 7:25,3028,39.940609,-75.149582,3190,39.948921,-75.169907,22927,30,One Way,Indego30,electric
539566332,8,10/6/2022 7:14,10/6/2022 7:22,3208,39.950481,-75.193237,3256,39.95269,-75.177788,14717,30,One Way,Indego30,standard
539566542,12,10/6/2022 7:14,10/6/2022 7:26,3203,39.940769,-75.172272,3264,39.945709,-75.155083,14580,365,One Way,Indego365,standard
539566331,10,10/6/2022 7:15,10/6/2022 7:25,3014,39.958858,-75.173691,3037,39.954239,-75.161377,2677,30,One Way,Indego30,standard
539566330,9,10/6/2022 7:15,10/6/2022 7:24,3053,39.932308,-75.181541,3063,39.946331,-75.1698,5239,365,One Way,Indego365,standard
539566329,9,10/6/2022 7:15,10/6/2022 7:24,3054,39.962502,-75.174202,3033,39.95005,-75.156723,23174,30,One Way,Indego30,electric
539566328,8,10/6/2022 7:16,10/6/2022 7:24,3102,39.96759,-75.17952,3161,39.954861,-75.180908,19881,30,One Way,Indego30,electric
539566327,7,10/6/2022 7:16,10/6/2022 7:23,3166,39.971951,-75.134453,3261,39.963039,-75.140991,3424,30,One Way,Indego30,standard
539566326,7,10/6/2022 7:18,10/6/2022 7:25,3212,39.963829,-75.18177,3058,39.967159,-75.170013,5381,30,One Way,Indego30,standard
539566325,4,10/6/2022 7:18,10/6/2022 7:22,3058,39.967159,-75.170013,3040,39.962891,-75.166061,11851,30,One Way,Indego30,standard
539566534,11,10/6/2022 7:18,10/6/2022 7:29,3028,39.940609,-75.149582,3255,39.950951,-75.164383,23108,30,One Way,Indego30,electric
539566743,12,10/6/2022 7:19,10/6/2022 7:31,3164,39.928139,-75.165154,3101,39.942951,-75.159554,11736,30,One Way,Indego30,standard
539566324,5,10/6/2022 7:20,10/6/2022 7:25,3259,39.960159,-75.198837,3022,39.95472,-75.183228,23874,30,One Way,Indego30,electric
539566532,6,10/6/2022 7:20,10/6/2022 7:26,3100,39.927769,-75.151031,3164,39.928139,-75.165154,11877,365,One Way,Indego365,standard
539566531,8,10/6/2022 7:20,10/6/2022 7:28,3059,39.96244,-75.161209,3205,39.954048,-75.167831,5271,30,One Way,Indego30,standard
539567173,25,10/6/2022 7:20,10/6/2022 7:45,3045,39.947922,-75.162369,3181,39.89629,-75.17514,5281,30,One Way,Indego30,standard
539566530,6,10/6/2022 7:21,10/6/2022 7:27,3125,39.943909,-75.167351,3021,39.953899,-75.169022,11633,365,One Way,Indego365,standard
539566529,5,10/6/2022 7:21,10/6/2022 7:26,3265,39.959572,-75.196327,3009,39.955761,-75.189819,23860,30,One Way,Indego30,electric
539566737,9,10/6/2022 7:22,10/6/2022 7:31,3006,39.952202,-75.20311,3022,39.95472,-75.183228,5303,365,One Way,Indego365,standard
539567383,26,10/6/2022 7:22,10/6/2022 7:48,3102,39.96759,-75.17952,3055,39.951118,-75.154572,11853,365,One Way,Indego365,standard
539567169,18,10/6/2022 7:23,10/6/2022 7:41,3070,39.960621,-75.139832,3032,39.945271,-75.17971,18732,30,One Way,Indego30,electric
539566528,5,10/6/2022 7:23,10/6/2022 7:28,3032,39.945271,-75.17971,3161,39.954861,-75.180908,16661,365,One Way,Indego365,electric
539566527,5,10/6/2022 7:23,10/6/2022 7:28,3155,39.940182,-75.154419,3052,39.947319,-75.156952,23765,30,One Way,Indego30,electric
539566950,15,10/6/2022 7:24,10/6/2022 7:39,3100,39.927769,-75.151031,3033,39.95005,-75.156723,14694,30,One Way,Indego30,standard
539566734,10,10/6/2022 7:24,10/6/2022 7:34,3204,39.964371,-75.165817,3249,39.95784,-75.190788,16625,30,One Way,Indego30,electric
539566733,7,10/6/2022 7:24,10/6/2022 7:31,3022,39.95472,-75.183228,3038,39.947811,-75.194092,18548,30,One Way,Indego30,electric
539566732,7,10/6/2022 7:25,10/6/2022 7:32,3032,39.945271,-75.17971,3190,39.948921,-75.169907,22000,1,One Way,Day Pass,electric
539566946,14,10/6/2022 7:25,10/6/2022 7:39,3054,39.962502,-75.174202,3004,39.953781,-75.163742,14485,30,One Way,Indego30,standard
539567895,35,10/6/2022 7:25,10/6/2022 8:00,3069,39.937038,-75.150383,3120,39.97522,-75.186691,14618,365,One Way,Indego365,standard
539566526,3,10/6/2022 7:25,10/6/2022 7:28,3063,39.946331,-75.1698,3203,39.940769,-75.172272,5239,365,One Way,Indego365,standard
539566729,7,10/6/2022 7:26,10/6/2022 7:33,3112,39.953732,-75.218246,3118,39.95866,-75.213226,23088,30,One Way,Indego30,electric
539566942,11,10/6/2022 7:26,10/6/2022 7:37,3257,39.9216,-75.150002,3047,39.950729,-75.149467,18485,30,One Way,Indego30,electric
539566941,13,10/6/2022 7:26,10/6/2022 7:39,3032,39.945271,-75.17971,3159,39.95121,-75.199623,11837,365,One Way,Indego365,standard
539566940,9,10/6/2022 7:27,10/6/2022 7:36,3099,39.93401,-75.15094,3007,39.945171,-75.159927,5119,30,One Way,Indego30,standard
539566939,11,10/6/2022 7:27,10/6/2022 7:38,3032,39.945271,-75.17971,3033,39.95005,-75.156723,23406,365,One Way,Indego365,electric
539566728,7,10/6/2022 7:27,10/6/2022 7:34,3234,39.954849,-75.172981,3102,39.96759,-75.17952,5361,30,One Way,Indego30,standard
539566727,5,10/6/2022 7:27,10/6/2022 7:32,3101,39.942951,-75.159554,3015,39.94735,-75.148857,14721,30,One Way,Indego30,standard
539566726,7,10/6/2022 7:28,10/6/2022 7:35,3032,39.945271,-75.17971,3161,39.954861,-75.180908,3275,30,One Way,Indego30,standard
539566935,10,10/6/2022 7:28,10/6/2022 7:38,3255,39.950951,-75.164383,3170,39.94426,-75.181343,5354,365,One Way,Indego365,standard
539567150,17,10/6/2022 7:28,10/6/2022 7:45,3100,39.927769,-75.151031,3021,39.953899,-75.169022,18162,30,One Way,Indego30,electric
539567149,13,10/6/2022 7:28,10/6/2022 7:41,3054,39.962502,-75.174202,3208,39.950481,-75.193237,22349,30,One Way,Indego30,electric
539566934,8,10/6/2022 7:29,10/6/2022 7:37,3039,39.971569,-75.159927,3102,39.96759,-75.17952,14598,30,One Way,Indego30,standard
539567359,19,10/6/2022 7:30,10/6/2022 7:49,3112,39.953732,-75.218246,3054,39.962502,-75.174202,18260,30,One Way,Indego30,electric
539567576,23,10/6/2022 7:30,10/6/2022 7:53,3157,39.925449,-75.159538,3057,39.96439,-75.179871,22414,365,One Way,Indego365,electric
539567358,16,10/6/2022 7:30,10/6/2022 7:46,3102,39.96759,-75.17952,3111,39.977791,-75.213226,3344,365,One Way,Indego365,standard
539566932,9,10/6/2022 7:30,10/6/2022 7:39,3204,39.964371,-75.165817,3249,39.95784,-75.190788,18106,30,One Way,Indego30,electric
539566931,10,10/6/2022 7:30,10/6/2022 7:40,3250,39.95673,-75.145752,3202,39.95134,-75.16758,22588,30,One Way,Indego30,electric
539567355,17,10/6/2022 7:30,10/6/2022 7:47,3248,39.942131,-75.18335,3264,39.945709,-75.155083,11016,30,One Way,Indego30,standard
539566930,7,10/6/2022 7:31,10/6/2022 7:38,3061,39.95425,-75.177612,3248,39.942131,-75.18335,11583,1,One Way,Day Pass,standard
539566929,5,10/6/2022 7:31,10/6/2022 7:36,3203,39.940769,-75.172272,3010,39.947109,-75.166183,22385,365,One Way,Indego365,electric
539566928,6,10/6/2022 7:31,10/6/2022 7:37,3203,39.940769,-75.172272,3021,39.953899,-75.169022,3521,365,One Way,Indego365,standard
539567351,15,10/6/2022 7:32,10/6/2022 7:47,3114,39.937752,-75.180122,3160,39.956619,-75.198624,23719,30,One Way,Indego30,electric
539566927,5,10/6/2022 7:32,10/6/2022 7:37,3066,39.94561,-75.173477,3161,39.954861,-75.180908,16719,365,One Way,Indego365,electric
539567140,10,10/6/2022 7:32,10/6/2022 7:42,3030,39.93935,-75.157158,3168,39.95134,-75.173943,21298,30,One Way,Indego30,electric
539567565,20,10/6/2022 7:32,10/6/2022 7:52,3055,39.951118,-75.154572,3057,39.96439,-75.179871,3305,365,One Way,Indego365,standard
539566926,8,10/6/2022 7:32,10/6/2022 7:40,3077,39.972069,-75.163513,3021,39.953899,-75.169022,16567,30,One Way,Indego30,electric
539567138,13,10/6/2022 7:32,10/6/2022 7:45,3032,39.945271,-75.17971,3032,39.945271,-75.17971,5318,30,Round Trip,Indego30,standard
539567137,8,10/6/2022 7:33,10/6/2022 7:41,3185,39.951691,-75.158882,3059,39.96244,-75.161209,5127,365,One Way,Indego365,standard
539567135,10,10/6/2022 7:33,10/6/2022 7:43,3115,39.97263,-75.167572,3033,39.95005,-75.156723,2504,30,One Way,Indego30,standard
539567134,9,10/6/2022 7:34,10/6/2022 7:43,3155,39.940182,-75.154419,3068,39.93549,-75.167107,14605,365,One Way,Indego365,standard
539567342,11,10/6/2022 7:35,10/6/2022 7:46,3072,39.934448,-75.145409,3055,39.951118,-75.154572,14680,30,One Way,Indego30,standard
539567557,17,10/6/2022 7:35,10/6/2022 7:52,3252,39.93882,-75.193237,3021,39.953899,-75.169022,5352,30,One Way,Indego30,standard
539567133,7,10/6/2022 7:35,10/6/2022 7:42,3203,39.940769,-75.172272,3032,39.945271,-75.17971,23338,30,One Way,Indego30,electric
539567132,8,10/6/2022 7:36,10/6/2022 7:44,3033,39.95005,-75.156723,3054,39.962502,-75.174202,23087,365,One Way,Indego365,electric
539567130,9,10/6/2022 7:36,10/6/2022 7:45,3086,39.940189,-75.166908,3004,39.953781,-75.163742,14718,30,One Way,Indego30,standard
539567129,6,10/6/2022 7:37,10/6/2022 7:43,3102,39.96759,-75.17952,3187,39.957249,-75.172318,21043,365,One Way,Indego365,electric
539567128,7,10/6/2022 7:37,10/6/2022 7:44,3021,39.953899,-75.169022,3045,39.947922,-75.162369,14673,30,One Way,Indego30,standard
539567335,13,10/6/2022 7:37,10/6/2022 7:50,3157,39.925449,-75.159538,3050,39.953388,-75.154259,11833,365,One Way,Indego365,standard
539567334,13,10/6/2022 7:37,10/6/2022 7:50,3120,39.97522,-75.186691,3161,39.954861,-75.180908,17626,30,One Way,Indego30,electric
539567127,5,10/6/2022 7:38,10/6/2022 7:43,3072,39.934448,-75.145409,3005,39.94733,-75.144028,23027,30,One Way,Indego30,electric
539567126,6,10/6/2022 7:38,10/6/2022 7:44,3256,39.95269,-75.177788,3021,39.953899,-75.169022,3640,30,One Way,Indego30,standard
539567546,13,10/6/2022 7:39,10/6/2022 7:52,3238,39.946281,-75.151382,3021,39.953899,-75.169022,3407,365,One Way,Indego365,standard
539567331,10,10/6/2022 7:39,10/6/2022 7:49,3054,39.962502,-75.174202,3032,39.945271,-75.17971,22322,30,One Way,Indego30,electric
539567796,18,10/6/2022 7:39,10/6/2022 7:57,3157,39.925449,-75.159538,3161,39.954861,-75.180908,22754,365,One Way,Indego365,electric
539567794,18,10/6/2022 7:40,10/6/2022 7:58,3088,39.969841,-75.1418,3156,39.953812,-75.174072,22908,30,One Way,Indego30,electric
539567330,6,10/6/2022 7:40,10/6/2022 7:46,3046,39.950119,-75.144722,3033,39.95005,-75.156723,11885,30,One Way,Indego30,standard
539567790,19,10/6/2022 7:40,10/6/2022 7:59,3114,39.937752,-75.180122,3154,39.95924,-75.158211,11013,30,One Way,Indego30,standard
539567543,10,10/6/2022 7:40,10/6/2022 7:50,3078,39.953548,-75.171921,3038,39.947811,-75.194092,22526,30,One Way,Indego30,electric
539567125,3,10/6/2022 7:41,10/6/2022 7:44,3245,39.97887,-75.157768,3008,39.980808,-75.150673,11919,365,One Way,Indego365,standard
539567541,13,10/6/2022 7:41,10/6/2022 7:54,3237,39.917171,-75.170959,3028,39.940609,-75.149582,23473,30,One Way,Indego30,electric
539567328,6,10/6/2022 7:42,10/6/2022 7:48,3031,39.980049,-75.15522,3065,39.970699,-75.151711,22125,30,One Way,Indego30,electric
539567539,11,10/6/2022 7:43,10/6/2022 7:54,3063,39.946331,-75.1698,3022,39.95472,-75.183228,3622,30,One Way,Indego30,standard
539567776,13,10/6/2022 7:43,10/6/2022 7:56,3040,39.962891,-75.166061,3244,39.938648,-75.16674,18769,30,One Way,Indego30,electric
539567537,10,10/6/2022 7:43,10/6/2022 7:53,3045,39.947922,-75.162369,3169,39.953819,-75.142632,14639,365,One Way,Indego365,standard
539567326,2,10/6/2022 7:44,10/6/2022 7:46,3165,39.958191,-75.1782,3161,39.954861,-75.180908,23091,30,One Way,Indego30,electric
539567535,7,10/6/2022 7:44,10/6/2022 7:51,3069,39.937038,-75.150383,3052,39.947319,-75.156952,5240,30,One Way,Indego30,standard
539567534,8,10/6/2022 7:44,10/6/2022 7:52,3021,39.953899,-75.169022,3045,39.947922,-75.162369,11846,30,One Way,Indego30,standard
539567533,6,10/6/2022 7:46,10/6/2022 7:52,3032,39.945271,-75.17971,3161,39.954861,-75.180908,18252,365,One Way,Indego365,electric
539567764,13,10/6/2022 7:46,10/6/2022 7:59,3211,39.971722,-75.170601,3202,39.95134,-75.16758,11799,30,One Way,Indego30,standard
539567532,5,10/6/2022 7:46,10/6/2022 7:51,3028,39.940609,-75.149582,3052,39.947319,-75.156952,14527,365,One Way,Indego365,standard
539567760,10,10/6/2022 7:46,10/6/2022 7:56,3114,39.937752,-75.180122,3020,39.948551,-75.190071,22289,30,One Way,Indego30,electric
539567530,8,10/6/2022 7:46,10/6/2022 7:54,3155,39.940182,-75.154419,3033,39.95005,-75.156723,14686,30,One Way,Indego30,standard
539585072,20,10/6/2022 7:47,10/6/2022 8:07,3035,39.962711,-75.194191,3125,39.943909,-75.167351,22972,365,One Way,Indego365,electric
539576155,17,10/6/2022 7:47,10/6/2022 8:04,3182,39.950809,-75.169533,3120,39.97522,-75.186691,5406,365,One Way,Indego365,standard
539567754,8,10/6/2022 7:48,10/6/2022 7:56,3163,39.949741,-75.180969,3038,39.947811,-75.194092,11952,365,One Way,Indego365,standard
539567529,5,10/6/2022 7:48,10/6/2022 7:53,3060,39.959229,-75.170357,3161,39.954861,-75.180908,21931,30,One Way,Indego30,electric
539567527,6,10/6/2022 7:48,10/6/2022 7:54,3054,39.962502,-75.174202,3061,39.95425,-75.177612,23087,365,One Way,Indego365,electric
539567526,5,10/6/2022 7:49,10/6/2022 7:54,3050,39.953388,-75.154259,3205,39.954048,-75.167831,21433,30,One Way,Indego30,electric
539567744,7,10/6/2022 7:49,10/6/2022 7:56,3025,39.937241,-75.161201,3052,39.947319,-75.156952,22671,30,One Way,Indego30,electric
539585064,21,10/6/2022 7:49,10/6/2022 8:10,3066,39.94561,-75.173477,3264,39.945709,-75.155083,11823,30,One Way,Indego30,standard
539567525,5,10/6/2022 7:49,10/6/2022 7:54,3014,39.958858,-75.173691,3021,39.953899,-75.169022,14723,30,One Way,Indego30,standard
539567740,10,10/6/2022 7:49,10/6/2022 7:59,3066,39.94561,-75.173477,3160,39.956619,-75.198624,19031,365,One Way,Indego365,electric
539576146,15,10/6/2022 7:50,10/6/2022 8:05,3026,39.941818,-75.1455,3256,39.95269,-75.177788,5390,30,One Way,Indego30,standard
539585060,16,10/6/2022 7:50,10/6/2022 8:06,3112,39.953732,-75.218246,3066,39.94561,-75.173477,23007,365,One Way,Indego365,electric
539567738,10,10/6/2022 7:50,10/6/2022 8:00,3202,39.95134,-75.16758,3040,39.962891,-75.166061,2684,30,One Way,Indego30,standard
539567736,10,10/6/2022 7:50,10/6/2022 8:00,3061,39.95425,-75.177612,3038,39.947811,-75.194092,14667,365,One Way,Indego365,standard
539567734,6,10/6/2022 7:51,10/6/2022 7:57,3010,39.947109,-75.166183,3078,39.953548,-75.171921,5325,365,One Way,Indego365,standard
539585056,15,10/6/2022 7:51,10/6/2022 8:07,3236,39.96566,-75.17765,3019,39.954029,-75.149834,3527,365,One Way,Indego365,standard
539567730,6,10/6/2022 7:52,10/6/2022 7:58,3028,39.940609,-75.149582,3047,39.950729,-75.149467,17588,30,One Way,Indego30,electric
539567728,7,10/6/2022 7:52,10/6/2022 7:59,3035,39.962711,-75.194191,3009,39.955761,-75.189819,5420,30,One Way,Indego30,standard
539585276,19,10/6/2022 7:52,10/6/2022 8:12,3115,39.97263,-75.167572,3068,39.93549,-75.167107,14533,30,One Way,Indego30,standard
539585052,16,10/6/2022 7:52,10/6/2022 8:08,3058,39.967159,-75.170013,3033,39.95005,-75.156723,5381,365,One Way,Indego365,standard
539576139,11,10/6/2022 7:52,10/6/2022 8:03,3264,39.945709,-75.155083,3156,39.953812,-75.174072,23015,30,One Way,Indego30,electric
539567727,7,10/6/2022 7:53,10/6/2022 8:00,3155,39.940182,-75.154419,3055,39.951118,-75.154572,5398,365,One Way,Indego365,standard
539585485,23,10/6/2022 7:53,10/6/2022 8:16,3123,39.980042,-75.170883,3117,39.978409,-75.223991,22602,30,One Way,Indego30,electric
539585703,29,10/6/2022 7:53,10/6/2022 8:22,3264,39.945709,-75.155083,3125,39.943909,-75.167351,14580,30,One Way,Indego30,standard
539585049,11,10/6/2022 7:55,10/6/2022 8:06,3203,39.940769,-75.172272,3018,39.952728,-75.15979,14588,365,One Way,Indego365,standard
539576137,10,10/6/2022 7:55,10/6/2022 8:05,3120,39.97522,-75.186691,3156,39.953812,-75.174072,18490,30,One Way,Indego30,electric
539576136,6,10/6/2022 7:55,10/6/2022 8:01,3066,39.94561,-75.173477,3021,39.953899,-75.169022,2569,365,One Way,Indego365,standard
539567726,4,10/6/2022 7:55,10/6/2022 7:59,3040,39.962891,-75.166061,3205,39.954048,-75.167831,11851,30,One Way,Indego30,standard
539567725,5,10/6/2022 7:55,10/6/2022 8:00,3054,39.962502,-75.174202,3204,39.964371,-75.165817,18260,30,One Way,Indego30,electric
539576133,7,10/6/2022 7:55,10/6/2022 8:02,3068,39.93549,-75.167107,3255,39.950951,-75.164383,19886,30,One Way,Indego30,electric
539585043,14,10/6/2022 7:55,10/6/2022 8:09,3028,39.940609,-75.149582,3185,39.951691,-75.158882,5369,30,One Way,Indego30,standard
539576132,5,10/6/2022 7:56,10/6/2022 8:01,3040,39.962891,-75.166061,3165,39.958191,-75.1782,16787,30,One Way,Indego30,electric
539576131,8,10/6/2022 7:56,10/6/2022 8:04,3032,39.945271,-75.17971,3029,39.9538,-75.194794,22322,365,One Way,Indego365,electric
539585261,16,10/6/2022 7:56,10/6/2022 8:12,3101,39.942951,-75.159554,3208,39.950481,-75.193237,22262,30,One Way,Indego30,electric
539585260,19,10/6/2022 7:56,10/6/2022 8:15,3120,39.97522,-75.186691,3086,39.940189,-75.166908,22919,30,One Way,Indego30,electric
539585687,26,10/6/2022 7:57,10/6/2022 8:23,3200,39.97583,-75.168457,3038,39.947811,-75.194092,22073,30,One Way,Indego30,electric
539576130,8,10/6/2022 7:57,10/6/2022 8:05,3050,39.953388,-75.154259,3059,39.96244,-75.161209,5267,30,One Way,Indego30,standard
539576129,6,10/6/2022 7:57,10/6/2022 8:03,3062,39.951969,-75.179428,3170,39.94426,-75.181343,3409,30,One Way,Indego30,standard
539585038,9,10/6/2022 7:57,10/6/2022 8:06,3032,39.945271,-75.17971,3208,39.950481,-75.193237,2525,365,One Way,Indego365,standard
539585254,15,10/6/2022 7:58,10/6/2022 8:13,3253,39.93174,-75.189957,3116,39.96006,-75.171982,18534,30,One Way,Indego30,electric
539576128,5,10/6/2022 7:58,10/6/2022 8:03,3033,39.95005,-75.156723,3047,39.950729,-75.149467,5410,30,One Way,Indego30,standard
539585036,10,10/6/2022 7:58,10/6/2022 8:08,3125,39.943909,-75.167351,3020,39.948551,-75.190071,3545,30,One Way,Indego30,standard
539585251,16,10/6/2022 7:58,10/6/2022 8:14,3064,39.9384,-75.173271,3161,39.954861,-75.180908,2520,30,One Way,Indego30,standard
539585035,10,10/6/2022 7:59,10/6/2022 8:09,3053,39.932308,-75.181541,3161,39.954861,-75.180908,18999,365,One Way,Indego365,electric
539576127,5,10/6/2022 7:59,10/6/2022 8:04,3045,39.947922,-75.162369,3052,39.947319,-75.156952,5214,365,One Way,Indego365,standard
